id,text
65a60dfbfef076588f2beb7d,طلبہ کو اپنی ذہنی صلاحیتوں اور رجحانات کے مطابق مضامین کا انتخاب کرنا چاہیے اس سے وہ زیادہ کامیاب ہو سکتے ہیں اور قومی ترقی کے مختلف دائروں میں اپنی صلاحیتوں کو پوری طرح بروئے کار لا سکتے ہیں
65a60e3cfef076588f2beb80,ہمارے ملک کے طلبہ نے جیسا کہ تاریخ کے اوراق شاہد ہیں منظم ہو کر اڑے وقت میں ملک و قوم کی خدمت کی ہے تحریک پاکستان میں طلبہ کا بہت حصہ ہے اس کی کامیابی کے لیے طلبان نے بہت کام کیا انہوں نے کریا کریا پہنچ کر مسلمانوں کو پاکستان کی اہمیت سے اگاہ کیا اور انہیں بھی مطالبے پاکستان بنوانے میں مستعد کیا اور خود بھی قربانیاں دی
65a60e67fef076588f2beb83,1947 میں مہاجرین کی اباد کاری میں طلبہ نے بڑھ چڑھ کر حصہ لیا مہاجرین کا ایک بہت بڑا سیلاب تھا جسے سنبھالنا کوئی معمولی کام نہیں تھا ان میں بھوکے بھی تھے بیمار بھی تھے بچے بھی تھے بوڑھے بھی تھے ان سب کی اباد کاری میں طلبہ نے حکومت کا ہاتھ بٹایا پھر سیلاب ایا تو اس وقت بھی طالب علموں نے سیلاب زدہ لوگوں کی چارہ گری میں ماوند کی
65a60ecbfef076588f2beb86,ستمبر 1965 اور دسمبر 1971 کی جنگ میں بھی سب سے زیادہ طلبہ نے ہی زخمی فوجیوں کو خون کے عطیات دیے اس طرح سے طلبہ ملکی متاع بے بہا ہے
65a60f07fef076588f2beb89,ضرورت اس امر کی ہے کہ ان کے جوش شباب سے کام لیا جائے ان پر توجہ دی جائے اور ان کے حب وطن کے جذبے کو ابھار کر ان کے لیے لائحہ عمل متعین کیا جائے اگر ایسا کر لیا جائے تو اعلی کردار کے مالک بن کر قوم وہ ملک کے لیے عظیم سرمایہ ثابت ہو سکتے ہیں
65a60f39fef076588f2beb8c,یہ ہماری رہنمائی پر منحصر ہے کہ ہم انہیں کس راہ پر چلاتے ہیں اگر ہم انہیں سیاسی مقاصد کے لیے استعمال کرتے ہیں تو ان کا قیمتی وقت اور مستقبل ہمیشہ کے لیے ضائع ہو جائے گا اور قوم انمول موتیوں سے محروم ہو جائے گی اور اگر ہم ان کو اسی راہ پر چلائیں گے جس سے وہ اپنا تعلیم مقدس فریضہ احسن طریقے سے انجام دے سکیں تو وہ ملک کے لیے ذریعہ استحکام اور ذریعہ خدمت عوام ثابت ہوں گے
65a611ad74a8a7744db5f786,عنوان پاکستان میں لازمی فوجی تربیت
65a6121a74a8a7744db5f78a,ہر دور کا طریقہ جنگ علیحدہ علیحدہ ہوتا ہے ایک زمانہ تھا کہ جنگ ایک مقررہ مقام تک لڑی جاتی تھی وہیں پر ہار جیت کا فیصلہ ہوتا تھا مگر اج ایسا نہیں ہے جنگ شہروں کے گلی کوچوں میں بھی لڑی جاتی ہے اور مل کے ایک ایک انچ کے فاصلے پر اور ایک ایک انچ کے لیے لڑی جاتی ہے
65a6123c74a8a7744db5f78d,اسی طرح سے ہر دور کی ضرورت الگ الگ ہوتی ہے حالات میں فرق ہوتا ہے اج کا دور افر تفریح کا دور ہے اقوام عالم کے مادی مفادات کی کشمکش اور مہلک ہتھیاروں کی نئی نئی ایجادات نے پوری دنیا کو جنگی خطرات کی لپیٹ میں لے لیا ہے
65a612c474a8a7744db5f790,روز ازل سے ہی طاقت کمزوری پر حاوی ہو جاتی ہے اب بڑا چھوٹے کو کھا جاتا ہے بڑے ممالک کے چھوٹے ملکوں کے وسائل دولت کی وجہ سے انہیں حریصانہ نظروں سے دیکھ رہے ہیں بڑی طاقتیں ایٹمی سامان حرب پر پابندیاں لگانے کی تجاویز بھی پیش کر رہی ہیں اب مہلک تر ہتھیار بھی تیار کی جا رہے ہیں
65a6133274a8a7744db5f793,روز ازل سے ہی طاقت کمزوری پر حاوی ہو جاتی ہے اور بڑا چھوٹے کو کھا جاتا ہے بڑے ممالک چھوٹے ملکوں کے وسائل بدولت کی وجہ سے انہیں ہریسانہ نظروں سے دیکھ رہے ہیں بڑی طاقتیں ایٹمی سامان ہر پر پابندیاں لگانے کی تجاویز پیش کر رہی ہیں اور مہلک تر ہتھیار بھی تیار کیے جا رہے ہیں
65a6136574a8a7744db5f796,یہ ملک گویا کہ کچھ رہے ہیں اور کر کچھ رہے ہیں یعنی کھلی منافقت کا مظاہرہ کر رہے ہیں اس کا مطلب یہ نکلتا ہے کہ خلوص دل سے نہیں چاہتے صرف ایک دوسرے کو دھوکے میں رکھنے کے لیے ایسا کر رہے ہیں
65a613a474a8a7744db5f799,ان کے اندر ہوس ملک گیری اور توصیح پسندی ہے اس لیے ہر ملک کی حفاظت کرنے کے لیے ضروری ہو گیا ہے کہ اعلی تربیت یافتہ فوج دفاع وطن کے لیے ہر وقت تیار رکھی جائے
65a613d374a8a7744db5f79c,طاقت ہی اج کا سب سے بڑا ہتھیار ہے اور کمزوری موت ہے اس کی علامہ اقبال نے اس طرح وضاحت کی ہے تقدیر کے قاضی کا یہ فتوی ہے ازل سے ہے جرم ضعیفی کی سزا مرگ مفاجات
65a613fb74a8a7744db5f79f,پاکستان کے مخصوص جغرافیائی حالات اور تاریخی تقاضوں کے پیش نظر ہمارے لیے اور بھی ضروری ہو گیا ہے کہ یہاں پر ہر بالغ فرد کے لیے فوجی تربیت لازمی قرار دی جائے تاکہ بوقت ضرورت کام ائے روز فرانس اٹلی اور چین نے تو اپنے اپنے ملک میں لازمی فوجی تربیت کا نظام رائج کر رکھا ہے
65a6144c74a8a7744db5f7a2,ہمارے لیے بھی ضروری ہو گیا ہے کہ پاکستان میں لازمی فوجی تربیت دی جائے ہندوستان نے اج تک دل سے پاکستان کے وجود کو تسلیم نہیں کیا وہ ہر وقت اس موقع کی تلاش میں رہتا ہے کہ کسی نہ کسی بہانے پاکستان کو نقصان پہنچائے بلکہ وہ تو پاکستان کو ختم کرنے کے منصوبے تیار کرتا رہتا ہے جو اس کی کمی کی انتہا ہے
65a6147a74a8a7744db5f7a5,ستمبر 1965 میں اس نے پاکستان پر حملہ کیا لیکن اسے ناکامی کا منہ دیکھنا پڑا اس کے بعد 1971 میں اس نے روس کی ملی بھگت سے ہمارا مل دولخت کر کے ہم سے مشرقی پاکستان علیحدہ کروایا
65a614b174a8a7744db5f7a8,یہ ہماری تاریخ کا سب سے بڑا المیہ تھا اس کے بعد بھی وہ پاکستان کو ختم کرنے کے لیے اسکیمیں بناتا رہتا ہے ابھی مسئلہ کشمیر باقی ہے اس مسئلے کو اقوام متحدہ میں پیش کیا گیا لیکن وہ بھی ان کے لیے کچھ کرتی ہے جو اس سے طاقت کے بلبوتے پر کروا لیتے ہیں کمزور ممالک کے لیے وہ بھی کچھ مفید ثابت نہیں ہوئی
65a614cd74a8a7744db5f7ab,مسئلہ فلسطین اور دیگر مسائل بھی حل طلب پڑے ہیں گویا طاقت ہی ایک ایسی چیز ہے جو سارے مسائل حل کر دیتی ہے یا کروا لیتی ہے
65a6153074a8a7744db5f7ae,فوجی تربیت ہر بالغ مرد اور عورت کو حاصل کرنا چاہیے اسکولوں اور کالجوں میں فوجی تربیت کا خاص انتظام ہونا چاہیے سرکاری اور غیر سرکاری افراد کو باقاعدہ تربیت دینی چاہیے ہوائی حملے کی دفاع میں بھی ہر بالغ مرد اور عورت کو تریب یافتہ ہونا چاہیے تاکہ ہنگامی حالات میں شہروں میں افر تفری نہ پھیلے اور دشمن سے جنگ پوری مستعدی کے ساتھ جاری رکھی جا سکے
65a6156474a8a7744db5f7b1,اج کل پہلے سے حالات بھی نہیں ہیں کہ جنگ کے دنوں میں فیصلہ ہو جایا کرتا تھا اج کل تو جنگ سالوں تک چلتی ہے لازمی فوجی تربیت کا نفسیاتی فائدہ بھی ہوتا ہے کہ جس ادمی نے اپنے اپ کو لڑائی کے لیے تیار کیا ہوتا ہے وہ جنگ سے نہیں گھبراتا اس نے اپنے اپ کو ذہنی طور پر لڑنے کے لیے تیار کیا ہوا ہوتا ہے اور جس نے تربیت ہی حاصل نہیں کی اور ہتھیار پکڑ کر ہی نہیں دیکھا وہ تو لڑائی کا نام سن کر ہی حواس باختہ ہو جائے گا
65a6159974a8a7744db5f7b4,لازمی فوجی تربیت نہ صرف زمانہ جنگ کے لیے ضروری ہے بلکہ زمانہ امن میں بھی اس کے فوائد ہیں اس سے قوم متحد ہو جاتی ہے اس میں نظم و ضبط پیدا ہو جاتا ہے ایثار کا جذبہ پیدا ہو جاتا ہے شہری صحت مند ہو جاتے ہیں بیماریاں کم ہو جاتی ہیں کیونکہ لوگ مشقت کے عادی ہو جاتے ہیں اطاعت امیر کا جذبہ پیدا ہو جاتا ہے
65a615f874a8a7744db5f7b7,پاکستان میں پہلے ہی شہری دفاع کا محکمہ قائم ہے باقاعدہ ٹریننگ سینٹر کھلے ہوئے ہیں اسکولوں کالجوں میں لیکچر دیے جاتے ہیں دفاع سے متعلقہ مشقیں بھی کرائی جاتی ہیں بلیک اؤٹ کی مشکیں بھی کرائی جاتی ہیں اور شہروں میں ڈیفنس پوسٹیں قائم ہیں سول ڈیفنس اپنی جگہ پر ہے مگر لازمی فوجی تربیت کی اہمیت سے بھی زیادہ ہے بین الاقوامی حالات کا تقاضہ ہے کہ ہمارے ملک میں لازمی فوجی تربیت بھی رائج ہونی چاہیے
65a617ac71cb0c2da884f08e,عنوان اطاعت والدین
65a617c271cb0c2da884f092,ماں باپ سی نعمت کوئی دنیا میں نہیں ہے حاصل ہو یہ نعمت تو جہاں خلد بری ہیں
65a6187971cb0c2da884f095,والدین دنیا کی سب سے بڑی نعمت بلکہ بے بدل نعمت ہیں والدین کی اولاد پر اس قدر احسانات ہوتے ہیں کہ انسان شب و روز والدین کی خدمت کے لیے اپنے اپ کو وقف کر دے پھر بھی ان کے گرا قدر احسانات کا حق ادا نہیں کر سکتا والدین خود بھوکے رہ کر بھی کوشش کرتے ہیں کہ اولاد پیٹ بھر کر کھا لے وہ اپنے ارام کی پرواہ نہیں کرتے مگر انہیں تکلیف نہیں ہونے دیتے وہ اولاد کے ارام و راحت کے لیے دن کا چین رات کا ارام اور دن کا سکون قربان کر دیتے ہیں اس لیے اولاد کے لیے بھی ضروری ہے کہ وہ والدین کی ہر ممکن خدمت کریں اور ان کا ہر درجہ احترام کریں
65a6190671cb0c2da884f098,دنیا کے ہر مذہب میں والدین کی اطاعت اور فرمانبرداری اور ان کی خدمت کا حکم دیا گیا ہے ہم جس مذہب کے ماننے والے ہیں اس کی تعلیم بھی یہی ہے کہ والدین کی خدمت کرو ان کے قدموں تلے جنت ہے ہمارا مذہب اس اولاد کو بد قسمت شقی القلب اور گمراہ کو ان قرار دیتا ہے جو اپنے والدین کی قدر و منزلت نہیں کرتی
65a6196971cb0c2da884f09b,اولاد کے لیے تو یہاں تک حکم ہے کہ ان کی اواز ان کے والدین کے برابر بھی نہ ہوں بلکہ ان کی اواز سے نیچی ہو جائے کہ والدین سے سرکشی اور نافرمانی کی جائے والدین کی دعائیں اولاد کے لیے دین و دنیا میں تو شے خیر ثابت ہوتی ہیں
65a6199571cb0c2da884f09e,خوش قسمت ہیں وہ بچے جو اپنے ماں باپ کی خدمت کرتے ہیں اور ان سے دعائیں لیتے ہیں یہ دعائیں اخرت تک ان کی راحت کا موجب بنتی ہیں یہ پتہ اس وقت لگتا ہے جب اولاد خود صاحب اولاد ہوتی ہے
65a619ed71cb0c2da884f0a1,کہ بچے کس طرح پلتے ہیں اور کتنی محنت اور محبت سے انہیں پروان چڑھایا جاتا ہے ساری عمر کی کمائی ان پر لگ جاتی ہے محنت کر کے والدین کے بال سفید ہو جاتے ہیں اعضا کمزور ہو جاتے ہیں اس وقت اولاد کے سہارے کی ضرورت ہوتی ہے
65a61a2171cb0c2da884f0a4,جس طرح بچہ چل نہ سکتا تھا تو اسے سہارے کی ضرورت تھی اسی طرح بڑھاپے میں ماں باپ کو اولاد کے سہارے کی ضرورت ہوتی ہے والدین کی دعائیں اللہ کے حضور مستجاب ہوتی ہیں اور ان کی ناراضگی غزب الہی بن جاتی ہیں
65a61ab571cb0c2da884f0a7,اج کا زمانہ جسے ہم ترقی یافتہ کہتے ہیں اتنا اگے بڑھ گیا ہے کہ وہ پرانی اخلاقی قدروں کو تاکہ نسیاں پر رکھتا جا رہا ہے لوگ اس لیے ان قدروں پر عمل نہیں کرتے کہ وہ ان کے بقول دقیانوسی ہیں حالانکہ انہی قدروں میں ان کی دینی اور دین بھی بہتری کے سامان پوشیدہ ہیں اور اج کل کی اولاد کی یہ سوچ بالکل غلط اور عذاب الہی کو دعوت دیتی ہے کہ والدین کی اطاعت ایک پرانی بات ہے
65a61ae971cb0c2da884f0aa,وہ ہمارے کام کے نہیں رہے ان کے اعضاء اور قوہ کمزور ہو چکے ہیں ہم کماتے ہیں اور یہ ہمیں بات بات پر ٹوکتے ہیں بہتر ہیں انہیں گھر سے نکال کر باہر کیا جائے اس زمانے میں ایسے بیٹی بھی دیکھنے میں ائے ہیں کہ اپنے سادہ لوح والد کو والد ماننے سے بھی انکار کر دیتے ہیں اور لوگوں کو کہتے ہیں یہ تو ہمارا ہمسایہ یا نوکر تھا خدا غارت کرے ایسے نان حجار بیٹوں کو
65a61b5b71cb0c2da884f0ad,ایسے لوگوں کو یاد رکھنا چاہیے کہ ایک دن ائے گا جب ان کے ساتھ بھی ایسا ہی سلوک ہوگا یہ وہی باپ ہے جس نے اسے پالا پوسا پڑھایا لکھایا جوان گیا ملازمت دلوائی اور اج دفتر میں اپنی جھوٹی پوزیشن بنانے کو کہتا ہے کہ یہ میرا باپ نہیں ہے ہمسایہ یا نوکر ہے تو ایسے لوگ اس ماں کو نوکرانی ہی کہیں گے جس نے محبت سے اپنی گود میں انہیں پالا راتوں کو ان کے لیے جاگتی رہی اگر خدانخواستہ بچہ بیمار ہو جاتا تو ان کی جان پر بن جاتی تھی
65a61b8871cb0c2da884f0b0,وہ اسے حکیموں ڈاکٹروں کے پاس لے لیے پھرتی تھی وہ گیلی جگہ پر اپ سوتی تھی اور خوش جگہ پر اسے لٹاتی تھی ہر وقت پیار سے اسے کھلاتی پلاتی نہلاتی دھلاتی سلاتی جگہ تھی گویا کہ وہ اسی کے لیے وقف تھی نہ اسے اپنے ارام کے پرواہ تھی نہ اسائش کی یہ یہی ماں وہ ماں ہے جس کے پیروں تلے جنت ہے
65a61be171cb0c2da884f0b3,دنیا کا کوئی معاشرہ کوئی دانشور کوئی فلسفی کوئی سیاستدان والدین کے ادب و احترام سے منکر نہیں خداوند عالم نے بھی قران کریم میں ارشاد فرمایا ہے کہ اپنے والدین کے ساتھ حسن سلوک سے پیش اؤ اور ان کے ساتھ اچھا برتاؤ کرو اور جب وہ بوڑھے ہو جائیں تو ان کے سامنے اف بھی نہ کرو اور انہیں نہ جھڑکو
65a61bfe71cb0c2da884f0b6,سورہ لقمان میں جہاں انسانوں کو خدا تعالی کا شکریہ ادا کرنے کی تاکید ہے وہاں والدین کا شکر گزار رہنے کی تلقین بھی اور ان کے حق میں دعا کرتے رہنے کی ہدایت ہے
65a61d2571cb0c2da884f0b9,رسول خدا کی یہ حدیث جنت ماں کے قدموں میں ہے نیز یہ کہ رب کی رضا باپ کی رضا میں ہے اور رب کی ناخوشی باپ کی نا خوشی میں ہے جو شخص اپنے والدین کو خوش کرتا ہے خدا بھی اسے خوش ہوتا ہے اور جو انہیں ناراض کرتا ہے اللہ تعالی بھی اسے ناراض ہو جاتا ہے
65a61d7571cb0c2da884f0bc,روایت ہے کہ ایک صحابی نے رسول خدا سے پوچھا کہ رسول اللہ میں سب سے زیادہ کس کی خدمت کروں اپ نے فرمایا اپنی ماں کی صحابی نے دوبارہ دریافت کیا پھر کس کی اپ نے فرمایا اپنی ماں کی تیسری بار بھی اپ نے یہی جواب دیا ماں کی صحابی نے پھر سوال کیا تو اپ نے فرمایا اپنے باپ اور دوسرے رشتہ داروں کی
65a61e1071cb0c2da884f0bf,والدین اگے ہوں تو رہنمائی کرتے ہیں پیچھے ہوں تو پشت پناہ ہی کرتے ہیں وہ حیات ہوں کہ اس دنیا سے اٹھ گئے ہوں اولاد کے لیے سراپہ دعا ہوتے ہیں حکیم الامت علامہ اقبال نے اپنے بیٹے جاوید اقبال سے خطاب کرتے ہوئے کہا تھا کہ اے بیٹے تجھے دینی بصیرت نصیب ہو جائے اور تو سعادت انسانیات سے بہرہ ور ہو جائے تو میں تیرے لیے قبر میں بھی دعا کروں گا
65a61e4371cb0c2da884f0c2,اے میرا تسکین جان شکیب تو اگر از حفظ جہانگیری نصیب سردی نے مصطفی گوئم تیرا ہم باخبر اندر دعا گویم تیرا
65a61e5471cb0c2da884f0c5,بس ہمارے انسانی اخلاقی اور دینی فرض ہے کہ اپنے والدین کی دل و جان سے خدمت کریں اسی میں ہماری فلاح ہے
65a7462b26046c743def12df,عنوان شہادت
65a7464026046c743def12e3,شہادت ہے مقصود و مطلوب مومن نہ مال غنیمت نہ کشور کشائی
65a746b526046c743def12e6,اسلام دین کامل ہے اور انسان کے لیے رہتی دنیا تک کے لیے مکمل ضابطہ حیات ہے عالم حالات میں تو پرامن رہنے کی تلقین کرتا ہے مگر حق کی خاطر خدا کے دین کی خاطر مادر وطن کی حرمت کی خاطر یہ کسی مسلمان کی خاطر جو دشمن کے نرغے میں گھیر گیا ہو یا کسی مظلوم کی مدد کی خاطر جہاد کا حکم بھی دیتا ہے ایسے خاص حالات میں جہاد فرض ہو جاتا ہے
65a746f626046c743def12e9,جہاد کا فلسفہ ایسا فلسفہ ہے جو قوم کو زندگی بخشتا ہے باعزت رہنے کے انداز سکھاتا ہے حق کی ابرو کو بچانا سکھاتا ہے جب حالات انتہائی ناسازگار ہو جائیں تو جہاد ہی کے ذریعے باطل کا مقابلہ کیا جا سکتا ہے اس کا نتیجہ چاہے کچھ بھی ہو ہر حالت میں جہاں میں حصہ لینے والا کامیابی ہی سے ہمکنار ہوتا ہے
65a7471f26046c743def12ec,اگر وہ حق بھی خاطر زندگی قربان کر دے شہید کہلاتا ہے اور اگر زندہ رہ جائے تو غازی بن جاتا ہے جب کبھی دشمنوں سے مقابلہ ہو اور دشمن کثیر تعداد میں ہوں اور طاقت میں بھی اپنے سے زیادہ ہوں تو جذبہ جہاد ہی مسلمان کو دشمن سے ٹکرانے کی ہمت اور جرات بخشتا ہے
65a7478e26046c743def12ef,صرف جذبہ شہادت سے سرشار مجاہد ہی دشمن کے سامان حرب کی کثرت سے کبھی نہیں گھبراتا اور نہ ہی اس کی تعداد سے خوفزدہ ہوتا ہے اس لیے کہ اسے اپنے خدا پر بھروسہ ہوتا ہے وہ صرف اور صرف یہی سمجھتا ہے کہ مجھے اپنا فرض پورا کرنا ہے وہ سمجھتا ہے کہ نتیجہ اللہ کے ہاتھ میں ہے اور فتح و نصرت اللہ ہی کی جانب سے ہے جو مدد کو ضرور پہنچے گا اور دشمنوں کے مقابلے میں مجھے تنہا نہیں چھوڑے گا
65a747bd26046c743def12f2,تاریخ شاہد ہے کہ مجاہد کا مطلوب و مقصود صرف شہادت ہوتا ہے وہ اپنے شہید ہونے والے ساتھیوں پر رشک کرتا ہے کیونکہ وہ سمجھتا ہے کہ یہ دنیا فانی ہے اور مجھے بھی ایک نہ ایک دن اس دنیا کو خیرباد کہنا ہی ہے کیوں نہ اخرت کی دنیا کے لیے زاد سفر ساتھ لے چلوں اور مرنے سے قبل زندگی میں کوئی ایسا کام کر جاؤں جس سے قرب خداوندی بھی حاصل ہو جائے اور لوگوں کے لیے مثال بھی قائم ہو جائے
65a7480e26046c743def12f5,با عزت موت سے انسان کو ہمیشہ کی زندگی ملتی ہے جس سے پانی ہوتا ہے اور مٹی میں مل کر فنا ہو جاتا ہے مگر کردار کبھی نہیں مرتا وہ زندہ رہتا ہے اسی لیے جو لوگ راہ خدا میں اپنی جانیں قربان کر دیتے ہیں زندہ جاوید ہو جاتے ہیں ان کے نام تاریخ میں ہمیشہ محفوظ رہتے ہیں
65a7487c26046c743def12f8,منصب شہادت ایسا ہے کہ اس پر کوئی قسمت والا ہی فائض ہوتا ہے جس قدر مجاہد کا مقصد بلند ہوتا ہے اسی قدر اس کا رتبہ شہادت بلند ہوتا ہے جب ظلم و ستم حد سے بڑھ جائے جب دشمن ساری اخلاقی قدروں کو پامال کر دے جب عصمت وفت خانے نگاہوں اور بے لگام ہاتھوں بے ابرو ہونے لگے تو مسلمان اللہ کا نام لے کر اللہ کی خوشنودی کے لیے مظالم کے خلاف کفن بردوش میدان میں نکل اتا ہے
65a7489c26046c743def12fb,پھر زمانے کی کوئی طاقت اور وقت کی کوئی زیادتی اسے سرفروشی سے باز نہیں رکھ سکتی جب تک ظلم کے بادل نہ چھٹ جائیں دین مبین محفوظ نہ ہو جائے اور عزت و عفت کو امان نہ مل جائے وہ اپنی تلوار میان میں نہیں رکھتا
65a748d926046c743def12fe,مسلمان باطل کے اگے جھکنا نہیں جانتا وہ حق کے لیے سر کٹا لینا پسند کرتا ہے مگر باطل کے سامنے سر نہیں جھکاتا راہ حق راہ خدا ہوتی ہے اس راہ میں جہاد کرتے ہوئے جو زندہ رہا وہ غازی بنا اور جو کام ایا وہ شہید کہلایا رتبہ شہادت تمام مرتبہ سے اعلی و عرفہ ہے یہ وہ جذبہ ہے جس میں مسلمانوں کو حیات کا راز پنہاں ہے
65a748d926046c743def1301,مسلمان باطل کے اگے جھکنا نہیں جانتا وہ حق کے لیے سر کٹا لینا پسند کرتا ہے مگر باطل کے سامنے سر نہیں جھکاتا راہ حق راہ خدا ہوتی ہے اس راہ میں جہاد کرتے ہوئے جو زندہ رہا وہ غازی بنا اور جو کام ایا وہ شہید کہلایا رتبہ شہادت تمام مرتبہ سے اعلی و عرفہ ہے یہ وہ جذبہ ہے جس میں مسلمانوں کو حیات کا راز پنہاں ہے
65a7492626046c743def1304,اسلام میں دوسرے مذاہب کی نسبت ایک خاص صفت یہ ہے کہ اس نے جذبہ جہاد کو ہر کٹھن وقت کے لیے اگدا کشا قرار دیا ہے طلوع اسلام سے اج تک مسلمانوں میں جہاد کا جذبہ موجود رہا ہے اور قیامت تک موجود رہے گا مسلمانوں کی اسی جذبے سے بڑے بڑے شہنشاہوں کو شکست ہوئی اب بڑے بڑے جابروں کو زوال نصیب ہوا
65a7495426046c743def1307,غیر مذاہب کے اکابرین بھی مسلمانوں کے اس جذبے کا اعتراف کرتے ہیں انہوں نے اپنے مذاہب میں اس جذبے کو پیدا کرنے کی کوشش بھی کی مگر کامیاب نہ ہو سکے یہ صرف مسلمانوں ہی کا مقدر ہے لافانی اور لاثانی اسی جذبے کا نتیجہ ہے کہ مسلمان موت سے نہیں گھبراتا اور اس راستے میں موت کو بھی حیات دائمی سمجھتا ہے کسی نے بالکل صحیح کہا ہے شہید کی جو موت ہے وہ قوم کی حیات ہے
65a749c726046c743def130a,مسلمان کا منشا و مقصود مال غنیمت اور کشور کشائی نہیں ہوتا وہ اس لیے اپنا خون بہاتا ہے کہ انسانیت کو سکون ملے اخلاق کی قدروں کو فروغ ملے تہذیب تمدن کے حوالے سے دنیا میں بہتری کے سامان پیدا ہوں عصمت محفوظ رہے حق و انصاف کا بول بالا ہو ظلمت کا دو میں ضیائے نور سے روشنی ہو جائے
65a749ed26046c743def130d,تاریخ شاہد ہے کہ دنیا میں بڑے بڑے فاتح ائے انہوں نے زور شمشیر سے اپنی کشور کشائی کی پیاس بجھائی اس کے برعکس مسلمان جب بھی اٹھا حق کے لیے اٹھا اور وہ جدھر بھی گیا ظلم و ستم کے لیے نشتر بن کر صلح و اخوت کا پیغام لے کر گیا
65a74a5a26046c743def1310,وہ عورتوں کی عزت کا پاسبان بنا اس نے بچو اور مازوروں کو شفقت بخشی مسلمانوں نے تو غیر مذاہب کے لوگوں کو بھی پوری ازادی دی بلکہ ان کے مال و متا اور ان کی املاک کی حفاظت کی ذمہ داری بھی اپنے کندھوں پر اٹھائی بیٹی چاہے اس کی اپنی ہو یا غیر مذہب کی ہو مسلمان دونوں کا یکساں احترام کرتا ہے وہ کرسی عدالت پر بیٹھ کر مسلم غیر مسلم میں سب کے لیے یکساں عدل و انصاف کرتا ہے الغرض جذبہ شہادت مسلمان کی متاع حیات ہے
65a74c9fade75c15db7f5fe8,عنوان حسن اخلاق
65a74d17ade75c15db7f5fec,کہتے ہیں جادو وہ جو سر چڑھ کر بولے موسیقی جادو ہے سر ہوتی ہے مگر اس کا اثر محدود وقت کے لیے ہوتا ہے حسن کا جادو بھی خوب چلتا ہے مگر خود حسن ہی پائیدار نہیں ہوتا اس لیے اس کا اثر بھی پائیدار نہیں ہوتا صرف اخلاق کا جادو ایسا ہے جو دیر پا بلکہ مستقل ہے جس کا اثر تاحیات رہتا ہے اخلاق کا جادو اس قدر گہرا اثر رکھتا ہے کہ انسان اس سے متاثر ہوئے بغیر نہیں رہ سکتا
65a74d6dade75c15db7f5fef,ہر پیغمبر نے دنیا کو اخلاق سکھایا مگر پیغمبر اخر الزماں حضرت محمد صلی اللہ علیہ والہ وسلم نے جو اخلاق انسان کو سکھایا اور جس کا عملی نمونہ خود دیا اس کی مثال روئے زمین پر نہیں مل سکتی حضور مقبول کا اخلاق سب نبیوں سے اعلی اور عرفہ تھا ان کا اخلاق اتنا بلند تھا کہ جس پر بھی نظر کرم ڈالتے تھے وہ اپ کا گرویدہ ہو جاتا تھا اور ساری عمر کے لیے اپ کا غلام ہو کر رہ جاتا تھا چاہے اس راہ میں اسے کتنی ہی سخت سے سخت مصیبتوں کا سامنا کرنا پڑے
65a74db3ade75c15db7f5ff2,ایک بوڑھی عورت کا قصہ مشہور ہے وہ ہر روز اپ صلی اللہ علیہ والہ وسلم پر کوڑا کرکٹ پھیکا کرتی تھی ایک دن حضور صلی اللہ علیہ والہ وسلم اس کے مکان کے نیچے سے حسب معمول گزرے تو اپ پر کسی نے کوڑا کرکٹ نہ پھینکا تو اپ نے محلے والوں سے دریافت کیا کہ فلاں مائی خیریت سے تو ہے لوگوں نے بتایا کہ وہ تو بیمار ہیں اپ یہ سنتے ہی اس کی تیمارداری کے لیے اس کے گھر چلے گئے مائی نے دیکھا کہ یہ وہی شخص ہے جس پر میں روزانہ کوڑا پھینکا کرتی تھی مگر برا ماننے یا کچھ کہنے کی بجائے خاموشی اور شرافت سے برداشت کر کے چلا جاتا تھا اور اج وہی میری تیمارداری کے لیے اگیا ہے
65a74de9ade75c15db7f5ff5,یہ دیکھ کر وہ بہت متاثر ہوئی اور یہ سوچنے پر مجبور ہو گئی ہی عام انسان نہیں واقعی خدا کا پیغمبر ہے اسے اپنی غلطی کا احساس ہو گیا اس نے حضور سے معافی مانگی اور اپ پر ایمان لے ائی گویا یہی اپ کے اخلاق کا اثر تھا اسی طرح کے بے شمار واقعات ایسے ہیں جن سے پتہ چلتا ہے کہ اخلاق انسان کی وہ صلاحیت ہے جس سے انسان کی تکمیل ہوتی ہے اور اگر انسانیت میں سے اخلاق کی صفت نکال لی جائے تو باقی صرف حیوانیت رہ جاتی ہے
65a74e74ade75c15db7f5ff8,لفظ اخلاق خلق کی جمع ہے خلق اس فضیلت انسانی کا نام ہے جس کا دائرہ اس قدر وسیع ہے کہ اس کا احاطہ کرنا ناممکن ہے البتہ حسن خلق اس نفسیاتی کیفیت کو کہتے ہیں جو امور باطنا سے تعلق رکھتی ہے اس فضیلت کا وجود کسی انسان میں اس کے اثار بس امرات ہی سے ظاہر ہو سکتا ہے باطن کی اس روشنی کا عکس انسان کی ظاہری برتاؤ اور سلوک ہی سے معلوم ہو سکتا ہے حسن اخلاق میں بہت سی صفات شامل ہیں مثلا صدق صبر حیا تواضع ایفائے عہد اے پوشی غیرت شجاعت عفت حکومت عدل و اخوت رحم شفقت وغیرہ وغیرہ
